"ID","goal","enddate","startdate","coinNum","teamSize","country_region","categories","overallrating","ratingTeam","ratingProduct","platform","acceptingCurrencyNum","whitepaper","video","socialMedia","GitHub","teamLinkedIn","teamPhotos","CEOPhoto","bitcoin.price","continent_region","duration"
602,"Y",2017-11-30,2017-11-25,1e+09,25,"Estonia","Cryptocurrency",4.1,4.2,4.3,"Ethereum","1",1,1,0,1,0.92,1,0,9686.80485,"Europe",5
603,"Y",2018-05-20,2018-04-20,100500000,13,"Germany","Business services,Infrastructure,Platform,Smart Contract",4.1,4.3,3.8,"Ethereum","2",1,1,2,0,0.79,1,0,8998.585481,"Europe",30
604,"N",2017-12-19,2017-11-20,1e+08,12,"Russia","Platform,Infrastructure",2.8,3,2.5,"Ethereum","1",1,1,0,0,1,1,1,13194.68797,"Europe",29
605,"Y",2018-05-17,2018-02-15,2.87e+08,21,"Ras al-Khaimah","Cryptocurrency,Platform",3.6,4,3.2,"Ethereum","4",1,1,0,0,0.8,1,1,8930.147403,"Asia",91
606,"Y",2018-05-19,2018-03-01,1.5e+08,21,"Cayman Islands","Cryptocurrency,Investment,Banking,Real estate",3.5,4.2,3.2,"Ethereum","2",1,1,0,1,0.9,1,0,8642.667609,"Americas",79
607,"Y",2018-03-26,2018-02-23,3e+07,3,"France","Platform,Business services,Retail",3.7,4,3.4,"Ethereum","1",1,1,0,1,1,1,1,9522.159393,"Europe",31
608,"Y",2017-11-26,2017-11-06,1500000,6,"UK","Platform,Cryptocurrency,Business services",3.1,4.1,1.7,"Ethereum","3",1,0,0,0,1,1,0,7550.176177,"Europe",20
609,"N",2018-03-25,2018-03-18,1e+09,6,"Singapore","Education",2,1,3,"Ethereum","1",1,1,0,1,0,1,0,8683.633789,"Asia",7
610,"N",2018-03-31,2017-12-07,8e+08,6,"Seychelles","Platform,Communication,Cryptocurrency,Retail",3.6,3.7,3.3,"Ethereum","3",1,1,0,1,1,1,0,11773.99307,"Africa",114
611,"Y",2017-12-16,2017-11-17,1e+09,18,"USA","Business services,Platform",3.2,4.2,4.6,"Ethereum","1",0,1,3,1,0.94,1,0,12111.48568,"Americas",29
612,"N",2018-01-31,2018-01-17,0,6,"Israel","Platform",2.1,2.9,2.2,"Ethereum","unknown",1,0,0,0,1,1,0,11280.73346,"Asia",14
613,"Y",2018-05-20,2018-03-20,29750000,14,"Russia","Platform",3.3,3.3,3.2,"Ethereum","3",1,1,0,1,0.79,1,1,8343.72257,"Europe",61
614,"Y",2017-12-30,2017-11-10,3500000,11,"Spain","Platform,Entertainment",3.4,3.7,3.7,"Waves","4",1,1,3,1,1,1,0,12348.01273,"Europe",50
615,"N",2017-12-11,2017-11-11,7e+10,14,"Germany","Infrastructure,Cryptocurrency,Platform",1.8,0,0,"Ethereum","1",1,1,0,0,0,1,1,10207.83258,"Europe",30
616,"Y",2017-06-30,2017-05-20,1.5e+07,6,"Russia","Software,Platform",2.8,0,0,"unknown","1",1,0,2,0,0,1,0,2513.549523,"Europe",41
617,"Y",2017-08-04,2017-08-02,29600000,20,"Gibraltar","Investment",2.9,0,0,"Ethereum","1",1,1,3,0,0.7,1,0,2803.763265,"Europe",2
618,"N",2017-12-31,2017-12-01,0,7,"UK","Business services,Investment",2.1,1,1,"Ethereum","3",1,0,0,0,1,1,0,15294.27098,"Europe",30
619,"N",2018-03-31,2018-02-16,5e+05,3,"USA","Artificial Intelligence,Charity,Cryptocurrency,Education,Infrastructure,Virtual Reality",2.5,2,2,"Ethereum","8",1,0,0,1,1,1,0,9471.572077,"Americas",43
620,"N",2018-05-16,2018-04-17,0,7,"Estonia","Business services,Cryptocurrency,Investment,Platform,Retail",2.5,0,0,"Ethereum","4",1,1,0,0,0.71,1,0,9007.008333,"Europe",29
621,"N",2018-06-02,2018-03-17,0,6,"Indonesia","Cryptocurrency,Smart Contract",2.2,2.5,2.5,"Ethereum","unknown",1,0,0,0,0,1,0,8212.645508,"Asia",77
622,"N",2018-04-09,2018-03-12,1.75e+08,14,"Estonia","Infrastructure",3,3.6,2.7,"Ethereum","1",1,1,0,1,1,1,0,7865.955836,"Europe",28
623,"Y",2018-06-05,2018-04-03,9.9e+07,23,"Israel","Tourism",4.1,4.1,4.2,"Ethereum","3",1,1,0,1,1,1,1,8236.15905,"Asia",63
624,"Y",2018-05-16,2018-04-27,2.2e+09,24,"Singapore","Platform,Cryptocurrency,Banking,Smart Contract",3.7,3.6,3.5,"Ethereum","1",1,1,2,0,0.58,1,1,9127.546533,"Asia",19
625,"N",2018-02-01,2017-11-01,3.5e+08,13,"Switzerland","Platform,Cryptocurrency",2.7,3,2.3,"Waves","4",1,1,0,0,0.83,0.83,0,12078.91646,"Europe",92
626,"Y",2018-05-10,2018-01-22,5e+07,12,"UK","Cryptocurrency,Platform",3.1,3.5,2.6,"Ethereum","1",1,1,0,1,1,1,1,9093.683056,"Europe",108
627,"Y",2018-05-31,2018-04-11,2.1e+08,22,"UK","Platform,Entertainment,Education,Casino & Gambling,Sports",3.6,3.5,3.3,"Ethereum","3",1,1,0,1,0.77,1,1,8505.156068,"Europe",50
628,"Y",2018-03-19,2018-01-15,3.5e+08,16,"Singapore","Business services,Infrastructure,Real estate,Software",3.6,4,3,"Ethereum","4",1,1,3,1,0.88,1,0,10036.76865,"Asia",63
629,"N",2017-11-30,2017-11-01,0,9,"Cambodia","Platform,Cryptocurrency,Internet,Communication",2.3,3.9,2.9,"Tendermint","2",0,0,0,1,0.78,0.78,0,7813.132975,"Asia",29
630,"N",2018-06-01,2018-02-28,2e+07,16,"Singapore","Banking,Cryptocurrency,Investment,Platform,Smart Contract,Software",4.2,4.7,4.3,"Ethereum","4",1,1,0,0,1,1,1,8523.24946,"Asia",93
631,"N",2017-12-25,2017-11-13,8e+07,10,"Estonia","Platform,Business services,Internet",2.8,0,0,"Ethereum","4",1,1,0,0,0.6,1,0,12480.68928,"Europe",42
632,"Y",2018-01-31,2017-12-14,1e+08,12,"Russia","Entertainment",3.4,3.5,3.3,"Ethereum","3",1,1,0,1,0.75,1,0,14136.17961,"Europe",48
633,"N",2017-12-06,2017-10-28,7e+07,6,"Switzerland","Platform,Other,Business services",3.2,3.6,3.5,"Ethereum","1",1,1,0,1,1,1,0,8253.466467,"Europe",39
634,"Y",2017-08-31,2017-08-31,2e+08,16,"Lithuania","Business services,Platform",3.7,3.4,2.9,"Ethereum","unknown",1,0,3,1,0.94,1,0,4703.390137,"Europe",0
635,"N",2018-05-27,2018-04-27,5e+07,10,"United States","Platform,Smart Contract",3.3,0,0,"Ethereum","1",1,1,3,1,0.63,0.88,0,8692.478059,"Americas",30
636,"N",2018-05-15,2018-04-01,151151515,6,"Peru","Business services,Investment",2.1,0,0,"Ethereum","4",1,0,0,0,0,1,0,8404.329764,"Americas",44
637,"Y",2018-05-20,2018-03-22,6.5e+07,3,"United Arab Emirates","Investment",2.1,1,1,"Ethereum","1",1,1,0,0,1,0,1,8324.467489,"Asia",59
638,"N",2017-10-20,2017-08-20,6.8e+07,9,"USA","Other,Platform",2,0,0,"Ethereum","unknown",0,0,0,0,0,1,0,4430.343545,"Americas",61
639,"N",2018-04-05,2018-02-25,9.9e+07,4,"Belize","Entertainment,Casino & Gambling",3.3,3,2.4,"unknown","2",1,1,0,1,1,1,0,8911.54126,"Americas",39
640,"N",2018-03-25,2018-03-11,2e+09,32,"United Kingdom","Cryptocurrency,Sports",3.3,0,0,"Ethereum","1",1,1,0,1,0.03,0.94,0,8684.904622,"Europe",14
641,"Y",2017-10-15,2017-09-15,1e+08,12,"Russia","Platform",3.5,3,1,"Ethereum","1",1,1,3,0,1,1,1,4330.813555,"Europe",30
642,"Y",2018-04-06,2018-01-06,4e+07,15,"Germany","Cryptocurrency,Education",3.2,2.6,2.5,"Ethereum","1",1,0,0,1,1,1,0,10065.3008,"Europe",90
643,"N",2018-06-10,2018-05-01,8.8e+07,27,"Georgia","Cryptocurrency,Infrastructure",3.9,4.2,3.7,"Ethereum","3",1,1,0,1,0.93,1,1,8227.059761,"Asia",40
644,"Y",2017-09-04,2017-08-18,9800000,3,"USA","Sports,Entertainment",2,0,0,"Waves","unknown",1,0,0,0,0,1,0,4369.874458,"Americas",17
645,"Y",2017-12-30,2017-12-04,7e+07,21,"China","Banking,Cryptocurrency",3.2,4,4,"Ethereum","1",1,1,3,0,0.29,1,1,15799.72595,"Asia",26
646,"N",2017-12-30,2017-11-10,4e+07,5,"Russia","Platform,Entertainment",2.3,0,0,"Ethereum","1",1,1,0,1,0,1,0,12348.01273,"Europe",50
647,"N",2017-12-08,2017-11-22,4.25e+08,3,"USA","Platform,Business services",2.1,0,0,"Ethereum","2",1,0,0,0,1,1,0,11080.86699,"Americas",16
648,"N",2018-05-07,2018-04-23,7e+07,14,"Switzerland","Investment,Platform",2.4,0,0,"Ethereum","2",1,0,0,0,0,1,0,9362.419987,"Europe",14
649,"N",2017-09-29,2017-08-01,0,5,"Slovenia","Real estate",2.6,0,0,"Ethereum","2",1,1,3,0,0,1,0,3965.284489,"Europe",59
650,"N",2018-05-01,2018-03-10,0,11,"Romania","Investment",3.8,3.7,3.9,"Ethereum","1",1,1,0,1,1,1,1,8194.210348,"Europe",52
651,"Y",2017-11-29,2017-10-24,647500000,10,"Cayman Islands","Cryptocurrency,Business services,Entertainment,Internet,Platform,Smart Contract,Software,Virtual Reality",3.8,2,3,"Ethereum","2",1,1,3,1,0.8,1,1,7341.335924,"Americas",36
652,"N",2018-06-10,2018-05-27,5.5e+09,24,"Singapore","Banking",3.2,3,3,"Stellar","3",1,1,1,0,0.96,1,1,7480.400716,"Asia",14
653,"Y",2018-04-05,2018-03-15,4,9,"Cayman Islands","Entertainment",3.8,4.3,3.5,"Ethereum","1",1,1,2,1,1,1,0,7913.694558,"Americas",21
654,"Y",2017-11-30,2017-10-30,1.5e+09,13,"Ukraine","Business services,Platform",3.8,4,3.3,"Ethereum","1",1,1,0,0,0.62,1,1,7718.528717,"Europe",31
655,"Y",2018-04-30,2018-03-02,2.25e+08,14,"UK","Banking,Investment,Cryptocurrency",2.4,5,5,"Ethereum","1",1,1,0,0,1,0.89,0,8505.236149,"Europe",59
656,"N",2017-10-23,2017-10-20,1.4e+07,4,"UK","Cryptocurrency,Software",1.7,1,1,"unknown","unknown",1,0,0,0,0,0,0,5995.44751,"Europe",3
657,"N",2018-01-31,2018-01-19,4.5e+07,15,"South Korea","Platform,Cryptocurrency,Smart Contract,Legal",3.7,3.9,3.3,"Ethereum","2",1,0,0,1,0.81,1,0,11272.88477,"Asia",12
658,"Y",2018-03-15,2018-02-15,5e+08,19,"British Virgin Islands","Communication,Platform",3.1,4,3,"Ethereum","3",1,1,3,0,0.88,1,1,10212.57247,"Americas",28
659,"Y",2017-11-10,2017-10-10,21760000,10,"Russia","Other",2.4,0,0,"Waves","9",1,0,0,0,0,1,0,6172.59967,"Europe",31
660,"N",2018-03-07,2018-02-07,5e+07,7,"Netherlands","Cryptocurrency,Internet,Platform",2.6,0,0,"Ethereum","1",1,1,0,1,0.86,1,1,10083.17321,"Europe",28
661,"N",2018-05-11,2018-05-04,2e+08,11,"Australia","Software,Smart Contract,Retail,Platform,Cryptocurrency,Business services",3.5,3.9,3.3,"Ethereum","1",1,1,0,1,1,1,1,9329.018799,"Oceania",7
662,"Y",2018-03-25,2018-01-29,2.5e+07,6,"USA","Banking,Business services,Cryptocurrency,Investment,Smart Contract",2.4,0,0,"Ethereum","2",1,0,0,0,1,1,1,9501.257708,"Americas",55
663,"N",2018-06-01,2017-11-20,0,7,"Russia","Cryptocurrency,Communication",2.7,2.5,2,"Ethereum","2",1,1,3,1,0.14,1,0,10488.23207,"Europe",193
664,"N",2018-01-15,2017-12-25,0,16,"USA","Platform,Electronics",2.3,3.6,2,"Ethereum, Bitcoin","unknown",1,1,0,0,0,1,0,14876.68177,"Americas",21
665,"N",2018-04-03,2018-01-25,5e+06,3,"Japan","Entertainment",2.4,0,0,"Ethereum","2",1,1,0,1,0,1,1,9335.348442,"Asia",68
666,"N",2018-01-14,2017-12-15,4e+06,3,"India","Platform",1.8,0,0,"Ethereum","1",1,0,0,0,0.33,1,0,15535.08061,"Asia",30
667,"Y",2018-03-31,2018-03-01,7e+07,18,"Russia","Real estate,Tourism",2.6,0,0,"Ethereum","1",1,1,0,0,0.22,1,1,9040.557097,"Europe",30
668,"Y",2018-01-23,2018-01-15,4e+08,23,"Romania","Cryptocurrency,Energy",3.7,3.8,3.1,"Ethereum","5",1,1,2,1,0.96,1,1,11764.47786,"Europe",8
669,"N",2017-12-31,2017-10-02,1.4e+08,5,"USA","Investment",2.7,1.7,2.3,"Ethereum","1",1,1,0,1,1,0.8,0,9563.4601,"Americas",90
670,"N",2018-03-31,2018-03-01,2e+06,5,"Greece","Banking,Business services,Communication,Cryptocurrency,Platform,Smart Contract,Software",2.1,0,0,"Ethereum","unknown",1,0,0,0,1,1,0,9040.557097,"Europe",30
671,"N",2018-04-11,2018-03-09,2.1e+07,11,"UK","Cryptocurrency,Business services,Internet,Platform,Retail,Smart Contract",3.9,4.3,4.3,"Ethereum","4",1,1,3,1,1,1,0,7932.293486,"Europe",33
672,"N",2018-06-08,2018-05-11,7e+07,6,"Switzerland","Other,Internet,Big Data,Smart Contract",2.3,0,0,"Ethereum","1",1,0,0,0,0,1,1,7886.275862,"Europe",28
673,"N",2018-06-11,2018-04-16,22222222,18,"UK","Cryptocurrency,Other",4.1,4,3.3,"Ethereum","1",1,1,0,1,0.72,1,1,8367.184553,"Europe",56
674,"Y",2018-04-13,2018-03-17,5e+07,22,"Gibraltar","Platform,Investment",3.7,3.9,3.3,"Ethereum","4",1,1,0,1,1,0.96,0,7656.85784,"Europe",27
675,"Y",2017-06-28,2017-06-27,1000,3,"Netherlands","Business services,Real estate",3,0,0,"Waves","unknown",1,1,2,0,0.67,1,0,2563.619995,"Europe",1
676,"N",2018-04-20,2018-03-20,2.1e+09,19,"Belarus","Cryptocurrency,Entertainment,Communication,Platform",2.9,3.6,2.6,"Ethereum","1",1,1,0,0,0.58,1,0,7725.014984,"Europe",31
677,"N",2017-10-31,2017-09-01,0,1,"Virgin Islands","Platform,Business services",2.6,0,0,"Ethereum","1",1,1,0,1,1,1,0,4723.070641,"Americas",60
678,"Y",2018-03-31,2018-03-17,36009615,16,"Switzerland","Cryptocurrency",4.1,4.4,3.8,"NEO","2",1,1,3,1,1,1,1,8160.841374,"Europe",14
679,"Y",2018-02-28,2018-02-01,151250000,13,"Canada","Platform",3.8,3.9,3.2,"Ethereum","6",1,1,3,1,1,1,0,9472.001151,"Americas",27
680,"N",2018-04-15,2018-02-01,0,19,"Russia","Platform,Cryptocurrency,Investment,Entertainment,Software",3.6,4.8,4.3,"Ethereum","1",1,1,0,1,0.5,0.94,1,8834.703402,"Europe",73
681,"Y",2018-04-05,2018-03-10,1.06e+08,15,"Malta","Media,Internet,Cryptocurrency,Other,Platform",3.5,3.9,3.3,"Ethereum","4",1,1,2,1,1,1,1,8119.099609,"Europe",26
682,"Y",2017-09-28,2017-09-07,4.5e+07,5,"Spain","Internet",2.6,0,0,"Ethereum","1",1,0,0,1,0,1,1,3917.254994,"Europe",21
683,"Y",2018-05-21,2018-05-01,8.2e+09,14,"Poland","Cryptocurrency,Platform,Smart Contract",4,4.1,3.7,"Ethereum","2",1,0,0,1,0,0,0,8908.594285,"Europe",20
684,"N",2018-06-07,2018-04-24,3.5e+08,8,"UK","Cryptocurrency,Energy,Platform",1.9,1,1,"Ethereum","unknown",1,1,0,1,0,1,0,8448.587565,"Europe",44
685,"N",2018-05-27,2018-04-16,111,12,"USA","Infrastructure",2.4,2,2,"Ethereum","3",1,1,0,0,0.75,1,0,8694.876407,"Americas",41
686,"Y",2018-05-16,2018-04-18,362,18,"Malta","Platform,Entertainment",4.1,4,3.8,"Ethereum","2",1,1,3,1,1,1,0,9045.108971,"Europe",28
687,"N",2018-03-28,2017-11-28,1e+08,6,"Indonesia","Platform",1.9,0,0,"unknown","10",1,0,0,0,0,1,0,11854.53937,"Asia",120
688,"Y",2018-03-10,2018-03-01,2e+08,22,"Singapore","Banking,Business services",4.6,4.3,4.2,"Ethereum","1",1,1,2,1,1,1,1,10495.70303,"Asia",9
689,"Y",2018-05-31,2018-04-01,4.5e+08,17,"Brazil","Platform,Cryptocurrency",3,2.9,2.5,"Separate Blockchain","3",1,1,2,1,1,1,0,8245.718502,"Americas",60
690,"Y",2018-05-31,2018-03-01,1.5e+09,15,"Belize","Business services,Communication,Cryptocurrency,Media",4.8,4.8,4.7,"Ethereum","5",1,1,3,1,1,1,1,8513.54455,"Americas",91
691,"N",2017-09-13,2017-08-13,1e+08,6,"Russia","Health",2.3,0,0,"Waves","1",1,1,0,0,0.5,1,0,4321.010315,"Europe",31
692,"Y",2018-03-01,2017-12-26,8e+06,14,"Russia","Cryptocurrency,Business services,Tourism",3.3,3.5,3.1,"Ethereum","3",1,1,0,1,1,1,1,11668.62021,"Europe",65
693,"Y",2018-02-14,2018-01-31,5.5e+08,16,"Canada","Cryptocurrency,Platform,Banking",3.3,4,4,"Ethereum","1",1,1,2,0,0.81,1,1,8585.255339,"Americas",14
694,"Y",2017-07-31,2017-06-13,12500000,11,"Singapore","Cryptocurrency,Platform",3.1,3,2,"Ethereum","1",1,1,3,0,0,1,0,2546.682861,"Asia",48
695,"Y",2018-05-31,2018-05-04,1.04e+09,23,"Malta","Banking",3,0,0,"Ethereum","1",1,0,0,0,0.96,1,1,8352.933559,"Europe",27
696,"N",2017-09-11,2017-08-28,2.5e+07,8,"Russia","Retail",2.8,0,0,"Ethereum","3",1,0,0,0,0.38,1,0,4455.531315,"Europe",14
697,"Y",2017-10-20,2017-09-25,26400000,6,"USA","Investment,Platform,Cryptocurrency",3.4,4.2,3.4,"Ethereum","1",1,0,1,0,0.33,1,0,4823.786161,"Americas",25
698,"N",2018-04-12,2018-03-15,0,5,"Russia","Cryptocurrency,Legal,Other",3.3,0,0,"Ethereum","1",1,1,2,1,0.2,1,0,7694.319639,"Europe",28
699,"N",2018-05-31,2018-01-14,3.6e+07,2,"USA","Health",2.1,2,2,"unknown","2",1,1,0,0,1,1,0,9106.923425,"Americas",137
700,"N",2018-04-30,2018-04-01,250500000,11,"USA","Business services,Real estate",2.4,0,0,"Ethereum","1",1,0,0,0,1,1,0,8033.596631,"Americas",29
701,"Y",2018-04-15,2018-02-15,9250000,18,"Latvia","Electronics",4.4,4.7,4.2,"Ethereum","2",1,1,0,1,0.88,1,1,8920.172022,"Europe",59
702,"N",2018-06-11,2018-04-21,0,24,"USA","Banking,Platform",3.3,3,2,"Multichain","1",1,1,3,0,0.71,1,0,8378.176927,"Americas",51
703,"Y",2017-12-20,2017-11-07,1.5e+07,15,"Russia","Entertainment",3.6,3.8,3.6,"Ethereum","1",1,1,0,1,0.53,1,0,11478.56362,"Europe",43
704,"N",2017-08-31,2017-08-01,7e+06,3,"Belize","Cryptocurrency",2,0,0,"unknown","unknown",1,1,0,1,1,1,0,3880.989998,"Americas",30
705,"N",2017-12-17,2017-11-27,3e+07,6,"Singapore","Cryptocurrency,Infrastructure,Electronics",2.7,2.3,2.7,"Ethereum","2",1,0,0,0,0.83,1,1,14286.20768,"Asia",20
706,"N",2018-03-31,2018-03-02,5e+05,9,"India","Charity,Business services,Investment,Smart Contract",2.4,2.3,1,"Ethereum","1",1,1,0,1,0,0,0,8976.875667,"Asia",29
707,"Y",2018-03-15,2017-12-04,5e+07,7,"UK","Banking,Cryptocurrency,Charity,Platform",3.1,3.4,2.8,"Ethereum","unknown",1,1,0,0,1,1,1,12363.95719,"Europe",101
708,"Y",2017-07-21,2017-07-07,2e+08,11,"Estonia","Software,Platform",3.1,5,4.8,"Ethereum","1",1,0,0,0,0.73,1,1,2369.575326,"Europe",14
709,"N",2017-09-23,2017-08-26,2.3e+07,6,"USA","Platform",1.5,1,1,"Ethereum","2",0,0,0,0,0,1,0,4156.286183,"Americas",28
710,"Y",2017-11-11,2017-09-20,7,16,"Russia","Investment,Platform",3.3,3.2,2.5,"Ethereum","2",1,1,0,1,0.88,1,0,5416.751502,"Europe",52
711,"N",2018-06-01,2018-03-26,1e+11,18,"USA","Entertainment,Communication,Platform",4,3.5,4,"unknown","3",1,1,0,1,0.61,1,0,8169.955136,"Americas",67
712,"N",2018-02-28,2018-01-01,1.6e+08,7,"USA","Entertainment,Platform",3,0,0,"Ethereum","1",1,0,0,1,0.17,1,1,11370.64971,"Americas",58
713,"N",2018-06-08,2018-05-08,15817083,10,"Australia","Platform,Cryptocurrency,Internet",3.6,4.2,3.1,"Ethereum","1",1,1,0,1,0.9,1,1,8009.560638,"Oceania",31
714,"Y",2018-03-15,2018-02-16,37500000,14,"Latin America","Investment",3,0,0,"Ethereum","1",1,0,0,1,1,1,0,10214.22147,"Americas",27
715,"N",2018-01-01,2017-12-01,0,14,"USA","Energy,Other",4,4.7,3.4,"Ethereum","1",1,1,3,1,0.93,0.93,0,15243.11252,"Americas",31
716,"N",2017-09-11,2017-08-14,0,7,"Australia","Platform",2.4,0,0,"Ethereum","unknown",1,1,0,0,1,1,1,4351.229997,"Oceania",28
717,"Y",2018-03-12,2018-02-12,2.5e+09,12,"USA","Platform,Entertainment,Sports",3.5,4,3.3,"Ethereum","unknown",1,0,2,0,1,1,1,10255.81351,"Americas",28
718,"Y",2018-04-30,2018-01-15,2e+08,5,"Czech Republic","Banking",4,3.7,4.1,"Ethereum","5",1,1,0,1,1,1,0,9254.740594,"Europe",105
719,"N",2018-06-08,2018-05-25,2.75e+10,21,"Cayman Islands","Platform",3.3,0,0,"VeChain","1",1,1,3,0,0.87,1,0,7514.935384,"Americas",14
720,"Y",2017-10-30,2017-09-19,6e+07,16,"Belize","Tourism,Infrastructure",3.9,3.9,3.5,"Ethereum","2",1,1,1,1,0.88,1,1,4927.555228,"Americas",41
721,"Y",2018-05-31,2018-05-01,1.5e+07,15,"India & Australia","Platform",3.5,3,2,"Ethereum","2",1,1,0,1,0.73,1,0,8450.997732,"#N/A",30
722,"N",2018-05-20,2018-02-22,90,7,"Czech Republic","Real estate",2,0,0,"Ethereum","4",1,1,0,0,0,1,0,8763.644992,"Europe",87
723,"Y",2017-10-29,2017-10-01,5e+07,26,"Canada","Cryptocurrency",3.6,4,2,"Ethereum","1",1,1,0,1,0.15,1,0,5295.285863,"Americas",28
724,"N",2018-03-29,2018-02-27,0,17,"Saint Lucia","Cryptocurrency,Charity,Platform,Infrastructure",3.1,3.1,2.4,"Ethereum","1",1,1,0,0,1,1,0,9274.73291,"Americas",30
725,"N",2018-04-24,2018-03-25,3.15e+08,10,"Canada","Artificial Intelligence,Cryptocurrency,Platform",2.8,0,0,"New Blockchain","2",1,1,0,1,0.7,1,0,7722.836757,"Americas",30
726,"N",2018-03-15,2018-02-15,3.6e+07,13,"Australia","Media",1.9,3,2,"Waves","1",1,0,0,0,0,1,0,10212.57247,"Oceania",28
727,"Y",2018-05-17,2018-04-07,2.6e+08,10,"Singapore","Infrastructure",2.5,2.8,2.8,"Ethereum","1",1,0,0,0,0,1,0,8609.07853,"Asia",40
728,"Y",2018-02-05,2017-12-11,5e+07,14,"Cyprus","Banking,Cryptocurrency,Platform,Business services",3.4,4.5,3.4,"unknown","7",1,1,0,0,0.93,1,0,13786.69616,"Asia",56
729,"Y",2018-02-14,2017-11-26,2e+07,14,"Estonia","Platform,Cryptocurrency,Investment,Banking",3.6,3.8,3.2,"Ethereum","4",1,1,3,0,0.93,1,1,12934.10297,"Europe",80
730,"N",2018-05-01,2018-04-01,7e+07,7,"USA","Banking,Cryptocurrency,Internet,Investment",2.4,0,0,"Ethereum","1",1,0,0,0,1,1,0,8068.609958,"Americas",30
731,"N",2018-06-10,2018-05-28,3e+08,17,"Singapore","Platform",3.4,0,0,"Ethereum","1",1,1,0,1,0.94,0.75,1,7488.413609,"Asia",13
732,"N",2018-05-16,2018-04-30,4e+08,4,"UAE","Real estate",2.9,0,0,"Ethereum","unknown",1,1,0,0,0,1,0,9105.665901,"Asia",16
733,"Y",2018-01-27,2017-12-27,2.4e+08,14,"Singapore","Infrastructure,Communication",3.3,4,4,"Ethereum","2",1,1,3,1,0.5,0.79,0,13576.62506,"Asia",31
734,"Y",2018-02-11,2018-01-01,1.5e+08,20,"UK","Manufacturing,Platform",2.3,0,0,"unknown","unknown",1,1,0,0,0.9,1,0,11837.86956,"Europe",41
735,"N",2018-05-05,2018-04-05,0,7,"USA","Infrastructure,Cryptocurrency,Business services,Banking,Investment,Platform,Smart Contract",3.4,0,0,"Ethereum","2",1,1,3,0,1,1,0,8400.890956,"Americas",30
736,"N",2017-11-30,2017-11-02,0,26,"Singapore","Banking,Cryptocurrency",3.7,3,3,"Ethereum","1",1,1,3,1,0.81,1,1,7849.195834,"Asia",28
737,"N",2017-12-15,2017-10-31,5e+07,8,"Canada","Platform,Business services",2,4,3,"Ethereum","3",1,0,0,0,0.5,1,1,10048.59109,"Americas",45
738,"Y",2018-03-20,2018-01-21,3e+09,19,"Thailand","Infrastructure,Software,Retail",3.8,4.2,4.5,"Stellar","2",1,1,0,1,1,0.84,0,9809.936656,"Asia",58
739,"N",2017-11-21,2017-10-22,5e+06,2,"Russia","Software,Platform",1.6,1,2,"unknown","1",1,0,0,0,1,1,1,6810.804168,"Europe",30
740,"N",2018-02-28,2018-01-30,1e+08,9,"UK","Entertainment",1.9,0,0,"Ethereum","1",0,1,0,0,1,1,0,9518.114388,"Europe",29
741,"N",2018-03-31,2018-02-01,2e+08,14,"Panama","Platform",2.3,0,0,"Ethereum","1",1,1,0,0,0,1,1,9245.310208,"Americas",58
742,"N",2018-05-23,2018-04-25,2.1e+08,5,"USA","Cryptocurrency,Investment,Platform",3.4,3,3,"Ethereum","1",1,1,0,1,1,1,0,8889.741026,"Americas",28
743,"Y",2017-08-17,2017-07-17,5e+06,21,"Switzerland","Energy",4.1,0,0,"Ethereum","1",1,1,0,1,0,0,0,3109.067169,"Europe",31
744,"Y",2017-07-21,2017-06-21,600,6,"Russia","Cryptocurrency,Platform",1.6,1.8,1.5,"Ethereum","1",0,0,0,0,0,0,0,2478.20322,"Europe",30
745,"Y",2018-01-16,2017-12-05,2.5e+07,8,"UK","Casino & Gambling,Banking,Investment",2.6,4,4,"Ethereum","2",1,0,0,0,1,1,0,15477.51394,"Europe",42
746,"N",2018-01-15,2017-12-11,1.92e+08,17,"Slovenia","Platform,Business services,Investment,Retail,Manufacturing",2.8,3.1,2.3,"Ethereum","1",1,1,0,1,0.71,1,0,15631.43609,"Europe",35
747,"Y",2018-04-21,2018-03-20,7e+08,17,"UK","Big Data,Cryptocurrency,Smart Contract,Software",2.4,2.2,2.2,"Ethereum","2",1,1,0,1,0.88,1,0,7760.486654,"Europe",32
748,"Y",2018-03-31,2018-03-01,8e+06,13,"Singapore","Artificial Intelligence,Banking,Big Data,Business services,Cryptocurrency,Internet",2.8,0,0,"Ethereum","3",1,0,0,0,0.85,1,1,9040.557097,"Asia",30
749,"N",2018-03-21,2018-02-21,0,8,"Mexico","Education",2.3,0,0,"Ethereum","2",1,1,0,1,0,1,1,9738.727943,"Americas",28
750,"Y",2017-12-16,2017-12-08,3e+07,17,"USA","Platform,Cryptocurrency",4.2,4.9,4.9,"Ethereum","1",1,1,2,1,0,1,1,16859.07802,"Americas",8
751,"N",2018-06-02,2018-04-12,1.14e+08,8,"UK","Health",1.9,1,2,"MAHRA platform","unknown",1,0,0,0,0,0.5,0,8499.606539,"Europe",51
752,"N",2018-01-15,2017-12-01,2e+08,11,"Russia","Platform,Business services,Cryptocurrency",2.4,3,2,"Ethereum","1",1,1,0,0,0,1,0,15197.24346,"Europe",45
